"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_43_loc50_20141220_EK000016"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000017"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000019"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000021"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000022"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000023"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000024"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000025"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000027"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000028"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000030"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000031"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000035"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000038"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000040"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000042"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000043"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000044"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000046"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000047"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000048"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000049"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000050"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000052"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000053"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000054"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000055"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000057"	"chimpanzee"	"chimpanzee"	0.8	0.8	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000059"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000065"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000069"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000070"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000071"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000072"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000073"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000074"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000075"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000076"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000081"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000084"	"rodent"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_43_loc50_20141220_EK000085"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000087"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000090"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000091"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000092"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000093"	"hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_43_loc50_20141220_EK000094"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000095"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000097"	"other (non-primate)"	"other (non-primate)"	0.8	0.8	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000098"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000099"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000102"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20141220_EK000104"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000105"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000106"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_43_loc50_20141220_EK000107"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20150115_EK000012"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_43_loc50_20150115_EK000013"	"other (non-primate)"	"other (non-primate)"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_43_loc50_20150115_EK000021"	"rodent"	"rodent"	0.875	0.875	"Consensus reached"
"TaiEast_43_loc50_20150115_EK000029"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20150115_EK000040"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20150115_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20150115_EK000044"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_43_loc50_20150115_EK000052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_43_loc50_20150115_EK000053"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0006"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0008"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0012"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0014"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0017"	"other (primate)"	"other (primate)"	0.7	0.7	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0019"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0022"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0023"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0025"	"other (primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0026"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0027"	"other (primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0031"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0032"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0034"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0037"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0038"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0041"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0043"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0044"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0047"	"hoofed.animal"	"bird"	0.875	0	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0048"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0049"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0050"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0053"	"pangolin"	"pangolin"	0.7	0.7	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0054"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0056"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0063"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0065"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0067"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0069"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0070"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0073"	"chimpanzee"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_44_loc89_20140716_PICT0076"	"hoofed.animal"	"hoofed.animal"	0.916666666666667	0.916666666666667	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0077"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0078"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0080"	"blank"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_44_loc89_20140716_PICT0081"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0083"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0084"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0091"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0093"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0096"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0097"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0098"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0101"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0102"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0103"	"hoofed.animal"	"hoofed.animal"	0.8	0.8	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0105"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0108"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0109"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0111"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0112"	"pangolin"	"pangolin"	0.6	0.6	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0121"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0123"	"other (non-primate)"	"other (non-primate)"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0124"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0125"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0126"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0127"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0128"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0130"	"other (primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0131"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0132"	"hog"	"hog"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0134"	"other (non-primate)"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_44_loc89_20140716_PICT0136"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0139"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0142"	"bird"	"bird"	0.875	0.875	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0146"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0147"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0148"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0149"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0151"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0152"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0153"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0155"	"other (non-primate)"	"other (non-primate)"	0.555555555555556	0.555555555555556	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0156"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0158"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0159"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0160"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0161"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0162"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0163"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0166"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20140716_PICT0167"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20140716_PICT0168"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0010"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0011"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0012"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0014"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0018"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0024"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0036"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0049"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0055"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0062"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0068"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0074"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0076"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_44_loc89_20141214_PICT0083"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_44_loc89_20141214_PICT0088"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0006"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0008"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0009"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0010"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0012"	"hoofed.animal"	"human"	0.5	0.25	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0016"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0018"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0020"	"other (primate)"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0021"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0022"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0026"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0028"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0029"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0031"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0032"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0033"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0036"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0037"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0039"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0041"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0042"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0043"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0044"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0045"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0046"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0051"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0054"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0055"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0056"	"blank"	"hoofed.animal"	1	0	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0060"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0063"	"blank"	"hoofed.animal"	1	0	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0064"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0065"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0066"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0067"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0069"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0070"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0071"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0072"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0073"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0074"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0075"	"other (primate)"	"other (primate)"	0.75	0.75	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0076"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0078"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0080"	"bird"	"bird"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0081"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0082"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0083"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20140716_PICT0084"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20140716_PICT0085"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0006"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0008"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0029"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0049"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0054"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0055"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0057"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0059"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0064"	"hoofed.animal"	"hoofed.animal"	0.8	0.8	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0080"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0086"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0093"	"other (primate)"	"other (primate)"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0094"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0100"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0102"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0108"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0119"	"porcupine"	"rodent"	0.666666666666667	0	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0121"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0130"	"hoofed.animal"	"hoofed.animal"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0137"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc90_20141130_PICT0138"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0141"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc90_20141130_PICT0152"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc91_20150205_PICT0009"	"rodent"	"rodent"	0.875	0.875	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0011"	"hoofed.animal"	"hoofed.animal"	0.916666666666667	0.916666666666667	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0016"	"hoofed.animal"	"hoofed.animal"	0.75	0.75	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0018"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0022"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0025"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0053"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0063"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0070"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_45_loc91_20150205_PICT0086"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_45_loc91_20150205_PICT0087"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
